Date;Stage (Ft)
09/17/05;-1.19
09/18/05;-1.27
09/19/05;-2.04
09/20/05;-1.11
09/21/05;-0.3
09/22/05;-0.68
09/23/05;-0.27
09/24/05;0.33
09/25/05;0.84
09/26/05;1.73
09/27/05;1.93
09/28/05;2.57
09/29/05;3.54
09/30/05;3.39
10/01/05;3.71
10/02/05;4.55
10/03/05;3.9
10/04/05;3.14
10/05/05;2.62
10/06/05;2.34
10/07/05;1.78
10/08/05;0.85
10/09/05;1.6
10/10/05;3.27
10/11/05;3.53
10/12/05;4.14
10/13/05;4.59
10/14/05;3.93
10/15/05;1.53
10/16/05;-0.14
10/17/05;0.87
10/18/05;1.31
10/19/05;1.28
10/20/05;0.96
10/21/05;0.3
10/22/05;0.37
10/23/05;1.02
10/24/05;1.55
10/25/05;1.47
10/26/05;1.07
10/27/05;1.93
10/28/05;3.1
10/29/05;4.03
10/30/05;4.4
10/31/05;4.33
11/01/05;3.92
11/02/05;2.97
11/03/05;1.76
11/04/05;0.24
11/05/05;-0.34
11/06/05;-0.67
11/07/05;-0.79
11/08/05;-1.19
11/09/05;-2.05
11/10/05;-2.51
11/11/05;-2.47
11/12/05;-2
11/13/05;-0.36
11/14/05;0.45
11/15/05;0.14
11/16/05;1.05
11/17/05;7.03
11/18/05;10.55
11/19/05;11.5
11/20/05;10.77
11/21/05;9.34
11/22/05;8.96
11/23/05;8.62
11/24/05;7.01
11/25/05;4.41
11/26/05;2.63
11/27/05;1.43
11/28/05;1.08
11/29/05;0.51
11/30/05;1.2
12/01/05;3.8
12/02/05;5.4
12/03/05;6.3
12/04/05;7.5
12/05/05;8.8
12/06/05;10
12/07/05;11
12/08/05;11.2
12/09/05;10.2
12/10/05;9.1
12/11/05;7.4
12/12/05;5.4
12/13/05;3.2
12/14/05;2.1
12/15/05;1.9
12/16/05;1.8
12/17/05;2.1
12/18/05;3.3
12/19/05;4.4
12/20/05;6.1
12/21/05;6.7
12/22/05;5.8
12/23/05;3.9
12/24/05;3
12/25/05;0.89
12/26/05;-0.65
12/27/05;0.11
12/28/05;1.8
12/29/05;2.8
12/30/05;3.7
12/31/05;5.5
01/01/06;6.39
01/02/06;7.44
01/03/06;8.38
01/04/06;9.09
01/05/06;9.69
01/06/06;10.71
01/07/06;12
01/08/06;12.9
01/09/06;13.21
01/10/06;13.55
01/11/06;13.77
01/12/06;13.29
01/13/06;12.27
01/14/06;11.41
01/15/06;11.21
01/16/06;11.37
01/17/06;11.36
01/18/06;12.29
01/19/06;13.72
01/20/06;15.64
01/21/06;17.97
01/22/06;19.11
01/23/06;19.91
01/24/06;21.14
01/25/06;23.05
01/26/06;24.18
01/27/06;24.88
01/28/06;25.28
01/29/06;25.54
01/30/06;25.78
01/31/06;25.36
02/01/06;23.2
02/02/06;20.49
02/03/06;18.12
02/04/06;17.25
02/05/06;16.44
02/06/06;16.11
02/07/06;16.25
02/08/06;16.54
02/09/06;16.86
02/10/06;17.12
02/11/06;17.02
02/12/06;16.69
02/13/06;15.89
02/14/06;14.85
02/15/06;13.42
02/16/06;11.72
02/17/06;10.12
02/18/06;9.47
02/19/06;9.39
02/20/06;9.75
02/21/06;10.15
02/22/06;10.7
02/23/06;10.55
02/24/06;9.73
02/25/06;9.14
02/26/06;8.61
02/27/06;8.42
02/28/06;8.67
03/01/06;8.62
03/02/06;7.83
03/03/06;6.23
03/04/06;4.24
03/05/06;3.73
03/06/06;3.12
03/07/06;3.24
03/08/06;4.21
03/09/06;4.02
03/10/06;5.5
03/11/06;12.28
03/12/06;15.05
03/13/06;16.78
03/14/06;19.92
03/15/06;22.13
03/16/06;23.89
03/17/06;25.2
03/18/06;25.73
03/19/06;25.65
03/20/06;25.5
03/21/06;25.3
03/22/06;25.36
03/23/06;25.09
03/24/06;23.9
03/25/06;22.17
03/26/06;19.65
03/27/06;17.19
03/28/06;14.98
03/29/06;13.21
03/30/06;11.81
03/31/06;10.53
04/01/06;8.58
04/02/06;8.13
04/03/06;8.27
04/04/06;9.53
04/05/06;10.76
04/06/06;11.96
04/07/06;12.98
04/08/06;13.34
04/09/06;13.58
04/10/06;15.34
04/11/06;18.09
04/12/06;19.9
04/13/06;21.11
04/14/06;21.47
04/15/06;21.16
04/16/06;20.29
04/17/06;18.96
04/18/06;18.2
04/19/06;18.27
04/20/06;18.95
04/21/06;19.71
04/22/06;20.37
04/23/06;20.43
04/24/06;20.91
04/25/06;22.04
04/26/06;22.22
04/27/06;21.62
04/28/06;21.04
04/29/06;20.91
04/30/06;20.61
05/01/06;19.75
05/02/06;18.78
05/03/06;17.87
05/04/06;17.28
05/05/06;17.15
05/06/06;16.99
05/07/06;17.31
05/08/06;17.21
05/09/06;16.74
05/10/06;15.94
05/11/06;15.49
05/12/06;15.87
05/13/06;16.67
05/14/06;16.59
05/15/06;15.72
05/16/06;15.29
05/17/06;15.22
05/18/06;14.83
05/19/06;14.47
05/20/06;14.23
05/21/06;14.39
05/22/06;14.57
05/23/06;14.83
05/24/06;15.06
05/25/06;15.06
05/26/06;15.06
05/27/06;15.55
05/28/06;15.33
05/29/06;15.22
05/30/06;14.57
05/31/06;14.21
06/01/06;13.81
06/02/06;12.92
06/03/06;11.96
06/04/06;12.31
06/05/06;13.43
06/06/06;13.91
06/07/06;13.96
06/08/06;14
06/09/06;13.87
06/10/06;13.53
06/11/06;12.24
06/12/06;9.97
06/13/06;7.57
06/14/06;6.69
06/15/06;6.66
06/16/06;5.86
06/17/06;4.81
06/18/06;4.49
06/19/06;4.52
06/20/06;4.14
06/21/06;3.88
06/22/06;3.42
06/23/06;3.22
06/24/06;3.12
06/25/06;3.75
06/26/06;3.92
06/27/06;4.38
06/28/06;4.97
06/29/06;5.35
06/30/06;6.56
07/01/06;8.01
07/02/06;8.77
07/03/06;9.41
07/04/06;10
07/05/06;9.76
07/06/06;7.79
07/07/06;5.02
07/08/06;3.76
07/09/06;3.8
07/10/06;4.43
07/11/06;6.04
07/12/06;7.34
07/13/06;6.96
07/14/06;5.62
07/15/06;4.7
07/16/06;4.85
07/17/06;6.45
07/18/06;7.57
07/19/06;8.56
07/20/06;9.27
07/21/06;9.01
07/22/06;7.45
07/23/06;5.17
07/24/06;4.46
07/25/06;4.02
07/26/06;3.23
07/27/06;2.45
07/28/06;2.46
07/29/06;2.12
07/30/06;0.92
07/31/06;0.07
08/01/06;0.66
08/02/06;2
08/03/06;2.74
08/04/06;2.71
08/05/06;2.51
08/06/06;1.91
08/07/06;0.06
08/08/06;-1.32
08/09/06;-1
08/10/06;-0.24
08/11/06;0.08
08/12/06;0.34
08/13/06;0.84
08/14/06;-0.22
08/15/06;-0.31
08/16/06;0.82
08/17/06;-0.06
08/18/06;-0.31
08/19/06;-0.51
08/20/06;-1.02
08/21/06;-2.12
08/22/06;-1.54
08/23/06;-0.74
08/24/06;-1.22
08/25/06;-2.03
08/26/06;-1.99
08/27/06;-2.55
08/28/06;-3.35
08/29/06;-3.11
08/30/06;-1.72
08/31/06;0.98
09/01/06;1.77
09/02/06;1.98
09/03/06;2.64
09/04/06;3.4
09/05/06;3.87
09/06/06;3.47
09/07/06;2.71
09/08/06;2.74
09/09/06;2.91
09/10/06;2.03
09/11/06;1.33
09/12/06;1.3
09/13/06;1.18
09/14/06;1.07
09/15/06;3.25
09/16/06;6
09/17/06;7.02
09/18/06;7.56
09/19/06;8.29
09/20/06;7.89
09/21/06;5.42
09/22/06;3.62
09/23/06;4.28
09/24/06;7.15
09/25/06;13.94
09/26/06;18.53
09/27/06;20.17
09/28/06;20.3
09/29/06;19.37
09/30/06;17.14
10/01/06;13.72
10/02/06;10.54
10/03/06;8.77
10/04/06;8.28
10/05/06;7.78
10/06/06;7.27
10/07/06;6.96
10/08/06;6.68
10/09/06;6.96
10/10/06;7.54
10/11/06;7.27
10/12/06;5.67
10/13/06;3.55
10/14/06;2.37
10/15/06;1.29
10/16/06;1.11
10/17/06;1.7
10/18/06;3.83
10/19/06;6.1
10/20/06;7.86
10/21/06;9.43
10/22/06;10.89
10/23/06;12.32
10/24/06;14.29
10/25/06;16.05
10/26/06;16.91
10/27/06;16.91
10/28/06;17.17
10/29/06;17.63
10/30/06;17.13
10/31/06;16.9
11/01/06;17.47
11/02/06;18.45
11/03/06;19.05
11/04/06;19.43
11/05/06;19.08
11/06/06;18.29
11/07/06;17.64
11/08/06;16.91
11/09/06;16.01
11/10/06;15.1
11/11/06;13.9
11/12/06;12.88
11/13/06;12.34
11/14/06;12.01
11/15/06;11.11
11/16/06;10.57
11/17/06;12
11/18/06;15.26
11/19/06;18.05
11/20/06;19.19
11/21/06;19.54
11/22/06;19.68
11/23/06;19.54
11/24/06;19.58
11/25/06;19.62
11/26/06;19.3
11/27/06;18.28
11/28/06;16.73
11/29/06;15.01
11/30/06;12.99
12/01/06;11.43
12/02/06;11.49
12/03/06;13.69
12/04/06;16.14
12/05/06;17.19
12/06/06;16.84
12/07/06;15.81
12/08/06;15.25
12/09/06;15.2
12/10/06;14.5
12/11/06;13.06
12/12/06;11.69
12/13/06;10.81
12/14/06;10.65
12/15/06;11.23
12/16/06;11.38
12/17/06;11.15
12/18/06;10.84
12/19/06;10.44
12/20/06;10.16
12/21/06;9.81
12/22/06;9.46
12/23/06;9.61
12/24/06;10.27
12/25/06;11.04
12/26/06;12.22
12/27/06;14.63
12/28/06;17.54
12/29/06;19.2
12/30/06;19.71
12/31/06;19.31
01/01/07;18.8
01/02/07;18.84
01/03/07;19.5
01/04/07;19.78
01/05/07;19.64
01/06/07;19.77
01/07/07;20.71
01/08/07;21.56
01/09/07;22.59
01/10/07;23.95
01/11/07;24.83
01/12/07;25.46
01/13/07;26
01/14/07;26.83
01/15/07;28.31
01/16/07;29.6
01/17/07;30.27
01/18/07;30.16
01/19/07;29.88
01/20/07;29.65
01/21/07;29.36
01/22/07;29.06
01/23/07;28.93
01/24/07;28.84
01/25/07;28.69
01/26/07;28.52
01/27/07;28.12
01/28/07;27.58
01/29/07;26.92
01/30/07;25.83
01/31/07;24.56
02/01/07;21.93
02/02/07;19.12
02/03/07;16.48
02/04/07;14.65
02/05/07;13.16
02/06/07;12.37
02/07/07;11.76
02/08/07;10.49
02/09/07;8.07
02/10/07;4.98
02/11/07;3.85
02/12/07;3.78
02/13/07;3.47
02/14/07;4.15
02/15/07;7.4
02/16/07;10.12
02/17/07;11.89
02/18/07;11.56
02/19/07;10.25
02/20/07;9.42
02/21/07;8.81
02/22/07;8.25
02/23/07;8.39
02/24/07;9.78
02/25/07;12.34
02/26/07;15.71
02/27/07;19.48
02/28/07;22.43
03/01/07;24.18
03/02/07;25.01
03/03/07;25.28
03/04/07;25.92
03/05/07;26.9
03/06/07;27.7
03/07/07;27.97
03/08/07;27.95
03/09/07;27.89
03/10/07;27.61
03/11/07;27.28
03/12/07;26.87
03/13/07;25.76
03/14/07;23.81
03/15/07;21.63
03/16/07;19.77
03/17/07;18.57
03/18/07;18.01
03/19/07;18.47
03/20/07;19.72
03/21/07;21.2
03/22/07;22.66
03/23/07;23.96
03/24/07;24.85
03/25/07;25.55
03/26/07;26.05
03/27/07;26.13
03/28/07;26.01
03/29/07;25.71
03/30/07;25.59
03/31/07;25.54
04/01/07;25.74
04/02/07;26.11
04/03/07;26.3
04/04/07;26.19
04/05/07;26.02
04/06/07;25.94
04/07/07;25.99
04/08/07;26.2
04/09/07;26.01
04/10/07;25.12
04/11/07;23.7
04/12/07;22.23
04/13/07;21.45
04/14/07;20.94
04/15/07;21.51
04/16/07;22.4
04/17/07;23.26
04/18/07;24.37
04/19/07;25.31
04/20/07;26.03
04/21/07;26.7
04/22/07;27.36
04/23/07;27.69
04/24/07;27.87
04/25/07;27.61
04/26/07;26.54
04/27/07;24.67
04/28/07;22.41
04/29/07;20.26
04/30/07;19.32
05/01/07;19.93
05/02/07;20.76
05/03/07;21.31
05/04/07;21.66
05/05/07;21.81
05/06/07;21.83
05/07/07;22.09
05/08/07;22.45
05/09/07;22.53
05/10/07;22.18
05/11/07;22.06
05/12/07;22.25
05/13/07;22.03
05/14/07;21.78
05/15/07;21.49
05/16/07;20.99
05/17/07;20.6
05/18/07;20.09
05/19/07;19.82
05/20/07;19.23
05/21/07;18.34
05/22/07;17.36
05/23/07;16.57
05/24/07;15.4
05/25/07;14.08
05/26/07;12.58
05/27/07;11.62
05/28/07;11
05/29/07;10.39
05/30/07;10.27
05/31/07;11.23
06/01/07;11.76
06/02/07;11.81
06/03/07;11.57
06/04/07;11.84
06/05/07;12.74
06/06/07;12.55
06/07/07;13.43
06/08/07;13.81
06/09/07;13.44
06/10/07;12.73
06/11/07;11.75
06/12/07;10.82
06/13/07;10.88
06/14/07;10.43
06/15/07;10.24
06/16/07;10.05
06/17/07;9.49
06/18/07;8.9
06/19/07;8.2
06/20/07;7.58
06/21/07;7.57
06/22/07;7.34
06/23/07;6.84
06/24/07;6.46
06/25/07;6.19
06/26/07;6.7
06/27/07;7.3
06/28/07;8.3
06/29/07;8.33
06/30/07;8.11
07/01/07;7.91
07/02/07;7.43
07/03/07;7.46
07/04/07;7.06
07/05/07;7.17
07/06/07;7.68
07/07/07;8.59
07/08/07;9.31
07/09/07;9.65
07/10/07;8.52
07/11/07;8.15
07/12/07;7.18
07/13/07;6.28
07/14/07;5.17
07/15/07;4
07/16/07;3.69
07/17/07;3.79
07/18/07;3.5
07/19/07;3.09
07/20/07;2.75
07/21/07;2.73
07/22/07;3.95
07/23/07;4.85
07/24/07;5.36
07/25/07;5.37
07/26/07;4.95
07/27/07;3.41
07/28/07;1.95
07/29/07;1.25
07/30/07;1.92
07/31/07;2.47
08/01/07;2.64
08/02/07;2.63
08/03/07;2.04
08/04/07;1.47
08/05/07;1.29
08/06/07;0.73
08/07/07;-0.18
08/08/07;0.28
08/09/07;0.61
08/10/07;-0.48
08/11/07;-0.55
08/12/07;1.25
08/13/07;2.48
08/14/07;3.58
08/15/07;3.65
08/16/07;3.13
08/17/07;3.09
08/18/07;2.69
08/19/07;1.78
08/20/07;0.96
08/21/07;1.01
08/22/07;0.14
08/23/07;0.48
08/24/07;2.96
08/25/07;5.09
08/26/07;6.74
08/27/07;8.03
08/28/07;8.69
08/29/07;9.6
08/30/07;10.86
08/31/07;12.3
09/01/07;12.97
09/02/07;13.1
09/03/07;12.77
09/04/07;11.99
09/05/07;11.23
09/06/07;10.47
09/07/07;9.55
09/08/07;8.55
09/09/07;7.49
09/10/07;6.17
09/11/07;4.31
09/12/07;3.47
09/13/07;3.37
09/14/07;3.63
09/15/07;4
09/16/07;4.08
09/17/07;3.88
09/18/07;3.51
09/19/07;2.41
09/20/07;1.1
09/21/07;0.25
09/22/07;-0.31
09/23/07;-0.71
09/24/07;-0.99
09/25/07;-1.15
09/26/07;-1.21
09/27/07;-1.37
09/28/07;-1.54
09/29/07;-1.21
09/30/07;-0.82
10/01/07;-0.52
10/02/07;-0.45
10/03/07;-0.99
10/04/07;-1.74
10/05/07;-2.15
10/06/07;-2.23
10/07/07;-2.29
10/08/07;-2.12
10/09/07;-1.54
10/10/07;-0.92
10/11/07;-0.23
10/12/07;0.42
10/13/07;0.77
10/14/07;0.92
10/15/07;1.02
10/16/07;1.16
10/17/07;1.47
10/18/07;1.98
10/19/07;3.31
10/20/07;4.61
10/21/07;5.56
10/22/07;6.84
10/23/07;8.67
10/24/07;10.29
10/25/07;13.56
10/26/07;14.83
10/27/07;15.08
10/28/07;14.09
10/29/07;12.63
10/30/07;10.71
10/31/07;9.87
11/01/07;9.39
11/02/07;8.7
11/03/07;8.09
11/04/07;7.45
11/05/07;6.57
11/06/07;5.63
11/07/07;5.16
11/08/07;4.53
11/09/07;3.74
11/10/07;3.26
11/11/07;2.69
11/12/07;2.06
11/13/07;1.45
11/14/07;0.75
11/15/07;0.88
11/16/07;1.39
11/17/07;1.66
11/18/07;1.79
11/19/07;2.56
11/20/07;3.51
11/21/07;3.84
11/22/07;2.72
11/23/07;1.42
11/24/07;0.35
11/25/07;-0.05
11/26/07;1.07
11/27/07;2.21
11/28/07;3.01
11/29/07;5.73
11/30/07;7.45
12/01/07;8.15
12/02/07;8.34
12/03/07;8.3
12/04/07;7.82
12/05/07;7.14
12/06/07;6.92
12/07/07;6.84
12/08/07;6.57
12/09/07;6.5
12/10/07;7.13
12/11/07;9.04
12/12/07;11.65
12/13/07;13.54
12/14/07;14.87
12/15/07;16.09
12/16/07;17.97
12/17/07;20.14
12/18/07;22.16
12/19/07;23.58
12/20/07;24.29
12/21/07;24.53
12/22/07;24.67
12/23/07;24.75
12/24/07;24.56
12/25/07;23.73
12/26/07;22.36
12/27/07;20.86
12/28/07;19.34
12/29/07;18.07
12/30/07;17.08
12/31/07;16.42
01/01/08;16.17
01/02/08;15.56
01/03/08;15.09
01/04/08;14.67
01/05/08;13.82
01/06/08;12.63
01/07/08;11.41
01/08/08;10.46
01/09/08;9.99
01/10/08;11.06
01/11/08;13.4
01/12/08;16.82
01/13/08;19.45
01/14/08;21.33
01/15/08;22.8
01/16/08;23.56
01/17/08;23.59
01/18/08;23.39
01/19/08;23.16
01/20/08;22.43
01/21/08;21.06
01/22/08;18.78
01/23/08;16.52
01/24/08;14.87
01/25/08;13.5
01/26/08;11.97
01/27/08;10.35
01/28/08;8.53
01/29/08;7.64
01/30/08;7.25
01/31/08;7.03
02/01/08;7.71
02/02/08;9.55
02/03/08;11.18
02/04/08;13.12
02/05/08;15.11
02/06/08;17.16
02/07/08;20.53
02/08/08;23.55
02/09/08;25.82
02/10/08;27.38
02/11/08;28.36
02/12/08;28.95
02/13/08;29.35
02/14/08;29.47
02/15/08;29.37
02/16/08;29.49
02/17/08;29.76
02/18/08;29.89
02/19/08;30.2
02/20/08;30.6
02/21/08;31.07
02/22/08;31.25
02/23/08;30.74
02/24/08;29.62
02/25/08;28.28
02/26/08;26.54
02/27/08;24.93
02/28/08;23.7
02/29/08;22.62
03/01/08;21.54
03/02/08;20.66
03/03/08;20.07
03/04/08;20.47
03/05/08;22.59
03/06/08;25.14
03/07/08;27.66
03/08/08;29.78
03/09/08;31.14
03/10/08;32.1
03/11/08;32.49
03/12/08;32.32
03/13/08;32.07
03/14/08;32.03
03/15/08;31.98
03/16/08;31.94
03/17/08;32.04
03/18/08;32.21
03/19/08;33.36
03/20/08;35.39
03/21/08;37.22
03/22/08;38.48
03/23/08;39.72
03/24/08;40.5
03/25/08;41.06
03/26/08;41.33
03/27/08;41.36
03/28/08;41.06
03/29/08;40.73
03/30/08;40.32
03/31/08;39.84
04/01/08;39.34
04/02/08;39.11
04/03/08;38.85
04/04/08;39.13
04/05/08;39.67
04/06/08;39.9
04/07/08;39.88
04/08/08;39.87
04/09/08;39.87
04/10/08;39.79
04/11/08;39.69
04/12/08;39.79
04/13/08;40.1
04/14/08;40.33
04/15/08;40.57
04/16/08;40.68
04/17/08;40.44
04/18/08;39.99
04/19/08;39.26
04/20/08;38.15
04/21/08;36.84
04/22/08;34.85
04/23/08;32.5
04/24/08;30.47
04/25/08;29.01
04/26/08;28.08
04/27/08;27.47
04/28/08;26.68
04/29/08;25.93
04/30/08;25.36
05/01/08;24.88
05/02/08;24.26
05/03/08;24.45
05/04/08;25.16
05/05/08;26.14
05/06/08;27.16
05/07/08;27.39
05/08/08;26.72
05/09/08;25.99
05/10/08;25.43
05/11/08;25.25
05/12/08;25.62
05/13/08;26.96
05/14/08;28.27
05/15/08;29.36
05/16/08;30.08
05/17/08;30.55
05/18/08;30.77
05/19/08;31.09
05/20/08;31.3
05/21/08;31.44
05/22/08;31.38
05/23/08;31.03
05/24/08;30.4
05/25/08;29.71
05/26/08;28.92
05/27/08;28.37
05/28/08;27.79
05/29/08;26.8
05/30/08;26
05/31/08;25.03
06/01/08;23.93
06/02/08;22.87
06/03/08;21.78
06/04/08;21.04
06/05/08;21.29
06/06/08;22.42
06/07/08;23.8
06/08/08;25.29
06/09/08;26.72
06/10/08;28.03
06/11/08;29.05
06/12/08;29.69
06/13/08;29.86
06/14/08;29.36
06/15/08;28.96
06/16/08;29
06/17/08;29.44
06/18/08;29.75
06/19/08;30.04
06/20/08;30.21
06/21/08;30.25
06/22/08;30.21
06/23/08;30
06/24/08;29.6
06/25/08;28.85
06/26/08;28.14
06/27/08;27.73
06/28/08;27.41
06/29/08;27.25
06/30/08;27.4
07/01/08;27.77
07/02/08;28.1
07/03/08;28.46
07/04/08;28.67
07/05/08;28.8
07/06/08;28.77
07/07/08;28.51
07/08/08;28.23
07/09/08;28.1
07/10/08;27.72
07/11/08;26.55
07/12/08;25.37
07/13/08;24.85
07/14/08;24.36
07/15/08;23.43
07/16/08;22.02
07/17/08;20.91
07/18/08;20.14
07/19/08;19.26
07/20/08;18.23
07/21/08;17.43
07/22/08;16.88
07/23/08;15.52
07/24/08;14.66
07/25/08;15
07/26/08;15.24
07/27/08;15.31
07/28/08;15.47
07/29/08;16.14
07/30/08;17.02
07/31/08;18.22
08/01/08;19.33
08/02/08;19.98
08/03/08;20.39
08/04/08;20.59
08/05/08;20.75
08/06/08;20.45
08/07/08;19.38
08/08/08;17.81
08/09/08;15.88
08/10/08;13.82
08/11/08;11.99
08/12/08;10.77
08/13/08;10.33
08/14/08;8.84
08/15/08;7.57
08/16/08;6.63
08/17/08;5.54
08/18/08;5
08/19/08;4.94
08/20/08;4.12
08/21/08;3.36
08/22/08;3
08/23/08;2.64
08/24/08;2.34
08/25/08;2.15
08/26/08;2.23
08/27/08;1.59
08/28/08;1.16
08/29/08;1.98
08/30/08;1.55
08/31/08;1.09
09/01/08;1.08
09/02/08;1.35
09/03/08;1.58
09/04/08;1.12
09/05/08;0.89
09/06/08;0.82
09/07/08;2.54
09/08/08;7.07
09/09/08;8.87
09/10/08;8.61
09/11/08;7.16
09/12/08;5.46
09/13/08;4.08
09/14/08;7.65
09/15/08;7.65
09/16/08;7.65
09/17/08;14.37
09/18/08;18.17
09/19/08;19.86
09/20/08;21.49
09/21/08;22.58
09/22/08;22.9
09/23/08;22.58
09/24/08;21.51
09/25/08;19.36
09/26/08;16.74
09/27/08;14.07
09/28/08;11.75
09/29/08;9.99
09/30/08;8.7
10/01/08;7.81
10/02/08;7.38
10/03/08;7.42
10/04/08;7.27
10/05/08;6.64
10/06/08;6.21
10/07/08;5.68
10/08/08;4.79
10/09/08;4.16
10/10/08;3.67
10/11/08;3.46
10/12/08;3.65
10/13/08;3.59
10/14/08;3.18
10/15/08;2.54
10/16/08;1.85
10/17/08;1.26
10/18/08;0.8
10/19/08;0.66
10/20/08;0.72
10/21/08;0.84
10/22/08;1.18
10/23/08;2.58
10/24/08;3.18
10/25/08;2.28
10/26/08;1.64
10/27/08;1.76
10/28/08;2.32
10/29/08;4.62
10/30/08;6.99
10/31/08;8.08
11/01/08;8.12
11/02/08;7.41
11/03/08;6.74
11/04/08;5.8
11/05/08;4.6
11/06/08;3.62
11/07/08;2.86
11/08/08;2.6
11/09/08;1.78
11/10/08;1.26
11/11/08;1.2
11/12/08;2.68
11/13/08;4.06
11/14/08;3.54
11/15/08;3.54
11/16/08;1.87
11/17/08;2
11/18/08;2.31
11/19/08;2.37
11/20/08;2.34
11/21/08;2.34
11/22/08;2.41
11/23/08;2.45
11/24/08;1.58
11/25/08;1.15
11/26/08;0.9
11/27/08;0.6
11/28/08;0.42
11/29/08;0.86
11/30/08;1.44
12/01/08;1.62
12/02/08;1.11
12/03/08;0.4
12/04/08;-0.2
12/05/08;-0.23
12/06/08;0.11
12/07/08;0.19
12/08/08;-0.21
12/09/08;-1.08
12/10/08;-0.55
12/11/08;0.85
12/12/08;3.83
12/13/08;6.34
12/14/08;10.54
12/15/08;13.29
12/16/08;15.67
12/17/08;17.63
12/18/08;18.63
12/19/08;18.33
12/20/08;16.96
12/21/08;15.76
12/22/08;15.91
12/23/08;16.56
12/24/08;17.24
12/25/08;17.48
12/26/08;18.24
12/27/08;19.21
12/28/08;20.46
12/29/08;21.93
12/30/08;24.11
12/31/08;26.37
01/01/09;27.9
01/02/09;28.49
01/03/09;28.35
01/04/09;27.32
01/05/09;25.94
01/06/09;24.37
01/07/09;22.53
01/08/09;21.14
01/09/09;20.94
01/10/09;21.02
01/11/09;22.27
01/12/09;23.49
01/13/09;23.82
01/14/09;25.09
01/15/09;26.11
01/16/09;26.23
01/17/09;25.41
01/18/09;22.94
01/19/09;20.06
01/20/09;17.46
01/21/09;15.02
01/22/09;12.64
01/23/09;11.17
01/24/09;9.17
01/25/09;8.07
01/26/09;7.7
01/27/09;7.7
01/28/09;7.7
01/29/09;7.7
01/30/09;7.7
01/31/09;10.76
02/01/09;15.66
02/02/09;18.41
02/03/09;19.94
02/04/09;20.66
02/05/09;19.97
02/06/09;17.96
02/07/09;16.12
02/08/09;15
02/09/09;14.66
02/10/09;14.16
02/11/09;14.71
02/12/09;16.7
02/13/09;19.66
02/14/09;22.07
02/15/09;23.72
02/16/09;24.84
02/17/09;25.53
02/18/09;25.72
02/19/09;25.71
02/20/09;25.58
02/21/09;25.09
02/22/09;24.1
02/23/09;23.12
02/24/09;22.12
02/25/09;21.01
02/26/09;19.83
02/27/09;18.52
02/28/09;17.72
03/01/09;17.73
03/02/09;18.39
03/03/09;19.2
03/04/09;19.5
03/05/09;19.49
03/06/09;19.12
03/07/09;18.71
03/08/09;18.43
03/09/09;17.16
03/10/09;15.61
03/11/09;14.68
03/12/09;15.2
03/13/09;16.86
03/14/09;19.98
03/15/09;22.39
03/16/09;24.12
03/17/09;25.53
03/18/09;25.75
03/19/09;25.67
03/20/09;25.57
03/21/09;25.48
03/22/09;24.74
03/23/09;23.43
03/24/09;21.97
03/25/09;21
03/26/09;20.85
03/27/09;20.38
03/28/09;20.49
03/29/09;21.25
03/30/09;22.78
03/31/09;24.36
04/01/09;26.08
04/02/09;27.26
04/03/09;27.81
04/04/09;28.12
04/05/09;28.58
04/06/09;28.67
04/07/09;28.8
04/08/09;28.85
04/09/09;28.83
04/10/09;28.77
04/11/09;28.46
04/12/09;28.22
04/13/09;28.02
04/14/09;27.99
04/15/09;28.43
04/16/09;29.12
04/17/09;29.46
04/18/09;29.07
04/19/09;28.48
04/20/09;28.27
04/21/09;28.58
04/22/09;28.73
04/23/09;28.72
04/24/09;28.6
04/25/09;28.31
04/26/09;27.82
04/27/09;27.23
04/28/09;26.36
04/29/09;25.4
04/30/09;24.77
05/01/09;24.3
05/02/09;25.04
05/03/09;26.19
05/04/09;27.93
05/05/09;30.2
05/06/09;32.33
05/07/09;33.99
05/08/09;35.27
05/09/09;36.11
05/10/09;36.89
05/11/09;37.75
05/12/09;38.37
05/13/09;38.94
05/14/09;39.03
05/15/09;39.04
05/16/09;38.99
05/17/09;38.77
05/18/09;38.44
05/19/09;38.09
05/20/09;37.87
05/21/09;37.51
05/22/09;37.16
05/23/09;36.59
05/24/09;35.5
05/25/09;34.46
05/26/09;33.08
05/27/09;31.63
05/28/09;30.1
05/29/09;28.71
05/30/09;27.51
05/31/09;26.13
06/01/09;25.3
06/02/09;25.3
06/03/09;24.92
06/04/09;24.1
06/05/09;23.52
06/06/09;22.31
06/07/09;21.07
06/08/09;19.48
06/09/09;19.25
06/10/09;19.18
06/11/09;18.88
06/12/09;18.31
06/13/09;18.35
06/14/09;19.73
06/15/09;21.69
06/16/09;22.91
06/17/09;23.47
06/18/09;24.11
06/19/09;24.34
06/20/09;24.3
06/21/09;24.69
06/22/09;25.33
06/23/09;25.57
06/24/09;25.45
06/25/09;25.02
06/26/09;24.32
06/27/09;23.3
06/28/09;22.39
06/29/09;21.65
06/30/09;20.58
07/01/09;19.2
07/02/09;17.71
07/03/09;16.26
07/04/09;14.86
07/05/09;13.73
07/06/09;13.26
07/07/09;14.29
07/08/09;15.47
07/09/09;15.45
07/10/09;14.7
07/11/09;13.12
07/12/09;12
07/13/09;11.7
07/14/09;11.39
